FEN
8/8/8/4K2k/4P3/5P2/8/8 b - - 0 45
8/8/8/8/2K2k2/2P5/1P6/8 b - - 0 60
8/4r3/1k6/8/1K6/8/1R6/8 w - - 0 57
1K2Q3/1P6/8/8/8/6k1/8/8 w - - 0 63
8/8/8/8/p7/8/kRK5/8 b - - 0 67
8/8/6P1/5K2/p7/1k6/8/8 b - - 0 56
8/8/2N5/1k6/2n5/2K5/8/8 w - - 0 53
8/3kPK2/4Q3/8/8/8/8/8 b - - 0 71
8/8/8/3k4/6p1/3K2P1/8/8 w - - 0 56
8/8/2K5/1p6/6pk/8/8/8 b - - 0 43
8/8/8/8/5k2/Q7/2Q5/1K6 w - - 0 66
8/8/3k2q1/6P1/5K2/8/8/8 w - - 0 86
8/8/r7/8/1K6/8/1Bk5/8 b - - 0 82
8/8/1p6/8/8/Q1k5/8/6K1 b - - 0 48
8/8/8/8/7p/5K1k/5r2/8 w - - 0 74
8/8/6K1/7R/5k2/4P3/8/8 b - - 0 58
8/8/7K/8/1k6/8/1P4P1/8 b - - 0 54
2k5/8/2P1K3/8/1R6/8/8/8 b - - 0 73
8/4KP1k/8/8/1B6/8/8/8 w - - 0 79
8/5k2/8/8/1K6/8/P1B5/8 b - - 0 75
8/8/7k/8/5p1P/6K1/8/8 w - - 0 61
8/5Q2/7k/4K3/6P1/8/8/8 b - - 0 76
8/5K2/8/8/8/8/6Q1/k5B1 w - - 0 64
8/8/5kN1/3K2n1/8/8/8/8 b - - 0 54
8/4r3/8/8/8/8/3K2k1/7R b - - 0 73
8/8/3k3K/6p1/8/7P/8/8 b - - 0 41
8/8/7k/8/4r3/3K2p1/8/8 w - - 0 61
8/5N2/6r1/5k1K/8/8/8/8 w - - 0 62
8/8/7k/4Kp2/5P2/8/8/8 w - - 0 63
8/8/6R1/5k2/8/4p3/4K3/8 b - - 0 60
8/8/8/K7/8/4Q3/5Qk1/8 b - - 0 71
7Q/8/8/8/6k1/8/6P1/6K1 w - - 0 50
7K/7P/8/5k2/8/8/8/7R b - - 0 55
8/8/8/2K3P1/3P4/8/8/7k w - - 0 62
8/8/1K6/8/P7/7k/6p1/8 b - - 0 47
8/3r4/8/8/8/4R3/2K2k2/8 b - - 0 64
8/7K/3k4/8/7N/6P1/8/8 b - - 0 64
